depreg,depreg.1,mupreg,mupreg.1,mesreg,mesreg.1,añoreg,añoreg.1,diaocu,diaocu.1,mesocu,mesocu.1,añoocu,añoocu.1,depocu,depocu.1,mupocu,mupocu.1,edadhom,edadhom.1,edadmuj,edadmuj.1,grethom,gretmuj,nachom,nachom.1,nacmuj,nacmuj.1,escohom,escomuj,ocupahom,ocupamuj
,1,,101,,7,,2015,,18,,6,,2015,,1,,108,,999,,999,,,,320,,380,,,,
,1,,101,,10,,2015,,9,,6,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,101,,6,,2016,,4,,6,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,101,,8,,2015,,25,,5,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,101,,8,,2015,,9,,4,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,101,,8,,2015,,8,,4,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,101,,10,,2015,,6,,4,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,101,,7,,2015,,13,,4,,2015,,1,,108,,39,,38,,,,320,,320,,,,
,1,,101,,8,,2015,,15,,4,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,101,,5,,2015,,18,,3,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,101,,5,,2015,,2,,3,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,101,,4,,2015,,23,,2,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,101,,5,,2015,,22,,1,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,108,,2,,2016,,6,,11,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,108,,12,,2015,,1,,10,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,108,,11,,2015,,21,,1,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,14,,1421,,4,,2015,,27,,2,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,22,,2212,,1,,2016,,17,,11,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,101,,7,,2015,,18,,5,,2015,,1,,103,,40,,36,,,,320,,320,,,,
,1,,101,,2,,2016,,4,,12,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,1,,2016,,27,,11,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,3,,2016,,16,,11,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,12,,2015,,12,,11,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,11,,2015,,30,,10,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,11,,2015,,1,,10,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,11,,2015,,7,,10,,2015,,1,,101,,28,,40,,,,320,,320,,,,
,1,,101,,3,,2016,,15,,10,,2015,,1,,101,,35,,25,,,,320,,320,,,,
,1,,101,,12,,2015,,28,,9,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,1,,2016,,22,,9,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,1,,2016,,3,,8,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,10,,2015,,28,,8,,2015,,1,,101,,50,,35,,,,320,,320,,,,
,1,,101,,9,,2015,,21,,8,,2015,,1,,101,,28,,27,,,,320,,320,,,,
,1,,101,,9,,2015,,13,,7,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,9,,2015,,16,,7,,2015,,1,,101,,31,,28,,,,320,,320,,,,
,1,,101,,4,,2016,,12,,6,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,6,,2015,,21,,5,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,6,,2015,,8,,5,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,5,,2015,,4,,5,,2015,,1,,101,,35,,36,,,,320,,320,,,,
,1,,101,,10,,2015,,14,,4,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,7,,2015,,24,,4,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,5,,2015,,10,,4,,2015,,1,,101,,42,,45,,,,320,,320,,,,
,1,,101,,5,,2015,,13,,4,,2015,,1,,101,,44,,42,,,,320,,320,,,,
,1,,101,,8,,2015,,20,,4,,2015,,1,,101,,32,,31,,,,320,,320,,,,
,1,,101,,5,,2015,,17,,4,,2015,,1,,101,,45,,31,,,,320,,320,,,,
,1,,101,,5,,2015,,27,,3,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,8,,2015,,19,,3,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,6,,2015,,26,,3,,2015,,1,,101,,37,,39,,,,320,,320,,,,
,1,,101,,7,,2015,,17,,3,,2015,,1,,101,,33,,37,,,,320,,320,,,,
,1,,101,,12,,2015,,5,,3,,2015,,1,,101,,32,,29,,,,320,,320,,,,
,1,,101,,5,,2015,,24,,3,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,4,,2015,,9,,2,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,3,,2015,,16,,2,,2015,,1,,101,,31,,27,,,,320,,320,,,,
,1,,101,,6,,2015,,26,,1,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,101,,5,,2015,,26,,1,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,108,,6,,2015,,27,,5,,2015,,1,,101,,52,,33,,,,320,,320,,,,
,1,,114,,7,,2015,,11,,5,,2015,,1,,101,,999,,999,,,,320,,320,,,,
,1,,115,,4,,2016,,3,,12,,2015,,1,,101,,31,,26,,,,320,,320,,,,
,6,,608,,7,,2015,,6,,5,,2015,,1,,101,,37,,32,,,,320,,320,,,,
,1,,101,,9,,2015,,3,,8,,2015,,1,,108,,32,,31,,,,484,,720,,,,
,1,,109,,12,,2015,,21,,9,,2015,,1,,108,,999,,999,,,,484,,320,,,,
,16,,1601,,4,,2015,,19,,2,,2015,,16,,1601,,28,,32,,,,720,,320,,,,
,1,,101,,2,,2016,,15,,12,,2015,,1,,101,,61,,52,,,,840,,152,,,,
,20,,2001,,1,,2016,,19,,10,,2015,,20,,2001,,999,,999,,,,320,,320,,,,
,16,,1601,,11,,2015,,29,,6,,2015,,16,,1603,,999,,999,,,,320,,320,,,,
,1,,101,,9,,2015,,13,,8,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,10,,1021,,8,,2015,,7,,7,,2015,,10,,1002,,999,,999,,,,320,,320,,,,
,1,,117,,8,,2015,,3,,8,,2015,,22,,2206,,33,,999,,,,320,,320,,,,
,12,,1215,,5,,2015,,5,,3,,2015,,12,,1215,,23,,999,,,,320,,320,,,,
,21,,2101,,6,,2015,,24,,2,,2015,,12,,1210,,52,,999,,,,320,,320,,,,
,19,,1903,,9,,2015,,21,,4,,2015,,19,,1901,,30,,49,,,,320,,192,,,,
,9,,922,,10,,2015,,29,,4,,2015,,9,,922,,35,,31,,,,320,,320,,,,
,16,,1601,,3,,2016,,6,,11,,2015,,16,,1601,,23,,32,,,,320,,320,,,,
,1,,101,,5,,2015,,29,,1,,2015,,1,,101,,28,,26,,,,320,,320,,,,
,13,,1309,,6,,2015,,16,,3,,2015,,13,,1309,,31,,24,,,,320,,320,,,,
,10,,1010,,6,,2015,,6,,3,,2015,,10,,1010,,29,,30,,,,320,,320,,,,
,22,,2202,,8,,2015,,6,,8,,2015,,22,,2202,,43,,36,,,,320,,320,,,,
,10,,1003,,11,,2015,,5,,10,,2015,,10,,1013,,75,,68,,,,320,,320,,,,
,1,,101,,8,,2015,,8,,5,,2015,,14,,1401,,35,,34,,,,320,,320,,,,
,1,,101,,8,,2015,,19,,6,,2015,,1,,117,,42,,41,,,,320,,320,,,,
,22,,2214,,9,,2015,,31,,7,,2015,,22,,2214,,24,,27,,,,320,,320,,,,
,17,,1703,,10,,2015,,24,,8,,2015,,17,,1703,,31,,27,,,,320,,320,,,,
,9,,901,,6,,2015,,24,,3,,2015,,9,,901,,51,,48,,,,320,,320,,,,
,1,,101,,12,,2015,,9,,10,,2015,,1,,101,,38,,27,,,,320,,320,,,,
,1,,101,,2,,2016,,5,,8,,2015,,1,,101,,35,,19,,,,320,,320,,,,
,1,,117,,4,,2015,,18,,2,,2015,,1,,101,,24,,29,,,,320,,320,,,,
,1,,101,,4,,2016,,13,,10,,2015,,1,,101,,34,,31,,,,320,,320,,,,
,22,,2202,,9,,2015,,10,,7,,2015,,22,,2202,,27,,21,,,,320,,320,,,,
,22,,2201,,10,,2015,,28,,5,,2015,,22,,2201,,23,,21,,,,320,,320,,,,
,20,,2011,,7,,2015,,30,,3,,2015,,20,,2011,,20,,22,,,,320,,320,,,,
,19,,1907,,10,,2015,,20,,7,,2015,,19,,1907,,22,,19,,,,320,,320,,,,
,10,,1001,,11,,2015,,3,,9,,2015,,10,,1004,,28,,26,,,,320,,320,,,,
,12,,1230,,10,,2015,,1,,9,,2015,,9,,920,,29,,27,,,,320,,320,,,,
,9,,902,,10,,2015,,29,,5,,2015,,9,,902,,27,,24,,,,320,,320,,,,
,8,,807,,8,,2015,,1,,6,,2015,,8,,807,,21,,21,,,,320,,320,,,,
,5,,508,,4,,2015,,24,,2,,2015,,5,,508,,23,,21,,,,320,,320,,,,
,18,,1801,,10,,2015,,25,,8,,2015,,4,,406,,42,,35,,,,320,,320,,,,
,1,,101,,4,,2015,,9,,3,,2015,,1,,113,,30,,28,,,,320,,320,,,,
,1,,108,,7,,2015,,18,,5,,2015,,1,,108,,23,,26,,,,320,,320,,,,
,1,,101,,5,,2016,,25,,9,,2015,,1,,106,,29,,26,,,,320,,320,,,,
,1,,101,,3,,2016,,30,,12,,2015,,1,,101,,27,,24,,,,320,,320,,,,
,19,,1901,,10,,2015,,11,,8,,2015,,19,,1907,,23,,20,,,,320,,320,,,,
,19,,1902,,11,,2015,,7,,9,,2015,,19,,1902,,43,,26,,,,320,,320,,,,
,19,,1902,,5,,2015,,23,,3,,2015,,19,,1902,,42,,26,,,,320,,320,,,,
,17,,1709,,6,,2015,,20,,5,,2015,,17,,1709,,34,,27,,,,320,,320,,,,
,16,,1603,,11,,2015,,5,,6,,2015,,16,,1603,,21,,18,,,,320,,320,,,,
,14,,1412,,7,,2015,,26,,2,,2015,,14,,1412,,25,,20,,,,320,,320,,,,
,14,,1401,,8,,2015,,25,,6,,2015,,14,,1401,,29,,28,,,,320,,320,,,,
,12,,1202,,10,,2015,,14,,9,,2015,,12,,1202,,23,,18,,,,320,,320,,,,
,1,,101,,8,,2015,,25,,5,,2015,,10,,1004,,35,,38,,,,320,,320,,,,
,10,,1004,,1,,2016,,6,,11,,2015,,10,,1004,,44,,39,,,,320,,320,,,,
,10,,1002,,7,,2015,,14,,4,,2015,,10,,1002,,999,,999,,,,320,,320,,,,
,9,,922,,10,,2015,,26,,1,,2015,,9,,922,,999,,51,,,,320,,320,,,,
,9,,914,,11,,2015,,26,,6,,2015,,9,,914,,42,,38,,,,320,,320,,,,
,5,,502,,2,,2016,,20,,8,,2015,,5,,507,,29,,32,,,,320,,320,,,,
,4,,413,,8,,2015,,13,,4,,2015,,4,,413,,28,,25,,,,320,,320,,,,
,2,,201,,11,,2015,,14,,9,,2015,,2,,207,,33,,37,,,,320,,320,,,,
,1,,115,,10,,2015,,20,,8,,2015,,1,,115,,39,,35,,,,320,,320,,,,
,6,,609,,1,,2016,,27,,10,,2015,,1,,110,,28,,25,,,,320,,320,,,,
,1,,101,,12,,2015,,24,,9,,2015,,1,,101,,36,,28,,,,320,,320,,,,
,1,,101,,8,,2015,,3,,8,,2015,,1,,101,,47,,42,,,,320,,320,,,,
,1,,101,,10,,2015,,29,,5,,2015,,1,,101,,29,,20,,,,320,,320,,,,
,1,,101,,7,,2015,,13,,3,,2015,,1,,101,,28,,46,,,,320,,320,,,,
,1,,101,,10,,2015,,20,,8,,2015,,22,,2214,,31,,33,,,,320,,320,,,,
,22,,2201,,10,,2015,,17,,9,,2015,,22,,2201,,21,,17,,,,320,,320,,,,
,16,,1601,,4,,2015,,9,,2,,2015,,16,,1601,,26,,58,,,,320,,320,,,,
,9,,901,,5,,2015,,17,,2,,2015,,9,,901,,51,,49,,,,320,,320,,,,
,4,,401,,12,,2015,,24,,8,,2015,,4,,413,,42,,36,,,,320,,320,,,,
,4,,407,,3,,2016,,29,,12,,2015,,4,,407,,33,,29,,,,320,,320,,,,
,1,,101,,8,,2015,,14,,8,,2015,,1,,101,,25,,25,,,,320,,320,,,,
,1,,101,,8,,2015,,20,,4,,2015,,1,,101,,37,,31,,,,320,,320,,,,
,11,,1103,,8,,2015,,25,,3,,2015,,11,,1102,,23,,20,,,,320,,320,,,,
,10,,1001,,4,,2015,,11,,2,,2015,,10,,1001,,23,,20,,,,320,,320,,,,
,1,,101,,8,,2015,,25,,6,,2015,,9,,920,,999,,999,,,,320,,320,,,,
,9,,902,,7,,2015,,25,,2,,2015,,9,,902,,25,,24,,,,320,,320,,,,
,9,,901,,6,,2015,,10,,2,,2015,,9,,901,,25,,21,,,,320,,320,,,,
,1,,116,,11,,2015,,29,,9,,2015,,1,,116,,22,,20,,,,320,,222,,,,
,13,,1314,,11,,2015,,6,,8,,2015,,13,,1314,,21,,18,,,,320,,320,,,,
,5,,502,,6,,2015,,23,,2,,2015,,5,,502,,21,,19,,,,320,,320,,,,
,5,,501,,9,,2015,,25,,5,,2015,,5,,501,,48,,999,,,,320,,320,,,,
,4,,401,,10,,2015,,25,,9,,2015,,4,,401,,32,,999,,,,320,,320,,,,
,2,,206,,12,,2015,,8,,10,,2015,,2,,206,,30,,999,,,,320,,320,,,,
,9,,917,,6,,2016,,8,,12,,2015,,9,,920,,24,,48,,,,320,,320,,,,
,12,,1204,,4,,2016,,3,,8,,2015,,12,,1204,,26,,29,,,,320,,320,,,,
,5,,509,,7,,2015,,31,,3,,2015,,5,,509,,33,,25,,,,320,,320,,,,
,1,,101,,2,,2016,,24,,7,,2015,,1,,101,,19,,27,,,,840,,320,,,,
,22,,2212,,4,,2015,,6,,2,,2015,,22,,2212,,22,,28,,,,320,,320,,,,
,22,,2202,,11,,2015,,15,,10,,2015,,22,,2202,,999,,999,,,,320,,320,,,,
,20,,2004,,9,,2015,,2,,2,,2015,,20,,2004,,24,,24,,,,320,,320,,,,
,1,,101,,10,,2015,,23,,9,,2015,,15,,1505,,31,,25,,,,320,,320,,,,
,10,,1010,,10,,2015,,13,,7,,2015,,10,,1010,,22,,24,,,,320,,320,,,,
,10,,1002,,4,,2015,,9,,3,,2015,,10,,1002,,34,,34,,,,320,,320,,,,
,5,,501,,6,,2015,,23,,4,,2015,,5,,501,,26,,33,,,,320,,320,,,,
,11,,1102,,1,,2016,,24,,11,,2015,,11,,1102,,25,,28,,,,320,,320,,,,
,22,,2201,,1,,2016,,13,,10,,2015,,22,,2201,,33,,38,,,,320,,320,,,,
,18,,1802,,11,,2015,,30,,9,,2015,,18,,1801,,34,,35,,,,320,,320,,,,
,12,,1213,,1,,2016,,12,,11,,2015,,12,,1213,,24,,26,,,,320,,320,,,,
,5,,507,,10,,2015,,19,,8,,2015,,5,,507,,27,,26,,,,320,,320,,,,
,17,,1706,,1,,2016,,30,,7,,2015,,17,,1706,,26,,28,,,,320,,320,,,,
,14,,1401,,1,,2016,,15,,7,,2015,,14,,1401,,27,,30,,,,320,,320,,,,
,17,,1703,,2,,2015,,26,,1,,2015,,17,,1703,,24,,25,,,,320,,320,,,,
,10,,1002,,5,,2015,,24,,3,,2015,,10,,1002,,21,,21,,,,320,,320,,,,
,2,,205,,2,,2016,,2,,7,,2015,,2,,205,,34,,28,,,,320,,320,,,,
,1,,101,,9,,2015,,23,,7,,2015,,1,,108,,23,,25,,,,320,,320,,,,
,13,,1301,,3,,2015,,11,,2,,2015,,13,,1301,,24,,23,,,,320,,320,,,,
,12,,1215,,9,,2015,,20,,7,,2015,,12,,1215,,25,,23,,,,320,,320,,,,
,18,,1801,,12,,2015,,3,,12,,2015,,18,,1801,,22,,18,,,,320,,320,,,,
,22,,2205,,3,,2015,,19,,2,,2015,,22,,2205,,20,,22,,,,320,,320,,,,
,22,,2201,,2,,2016,,19,,10,,2015,,22,,2201,,23,,22,,,,320,,320,,,,
,22,,2201,,12,,2015,,23,,3,,2015,,22,,2201,,24,,21,,,,320,,320,,,,
,22,,2201,,6,,2015,,20,,2,,2015,,22,,2201,,21,,29,,,,320,,320,,,,
,20,,2001,,1,,2016,,21,,4,,2015,,20,,2001,,23,,25,,,,320,,320,,,,
,17,,1709,,1,,2016,,27,,10,,2015,,17,,1709,,38,,36,,,,320,,320,,,,
,17,,1701,,4,,2015,,5,,3,,2015,,17,,1703,,26,,26,,,,320,,320,,,,
,12,,1211,,6,,2015,,16,,4,,2015,,12,,1211,,23,,22,,,,320,,320,,,,
,10,,1001,,11,,2015,,27,,8,,2015,,10,,1001,,30,,21,,,,320,,320,,,,
,6,,601,,12,,2015,,4,,11,,2015,,6,,601,,35,,35,,,,320,,320,,,,
,5,,504,,1,,2016,,10,,8,,2015,,5,,504,,23,,24,,,,320,,320,,,,
,5,,501,,12,,2015,,7,,8,,2015,,5,,501,,31,,24,,,,320,,320,,,,
,5,,501,,12,,2015,,24,,8,,2015,,5,,501,,23,,18,,,,320,,320,,,,
,1,,116,,11,,2015,,18,,8,,2015,,1,,116,,26,,21,,,,320,,320,,,,
,1,,116,,9,,2015,,22,,7,,2015,,1,,116,,27,,24,,,,320,,320,,,,
,1,,101,,8,,2015,,18,,5,,2015,,1,,115,,38,,37,,,,320,,320,,,,
,1,,101,,5,,2015,,27,,2,,2015,,1,,107,,24,,20,,,,320,,320,,,,
,22,,2216,,12,,2015,,17,,11,,2015,,1,,101,,30,,36,,,,320,,320,,,,
,22,,2216,,11,,2015,,1,,10,,2015,,22,,2216,,28,,23,,,,320,,320,,,,
,22,,2201,,6,,2015,,11,,5,,2015,,22,,2201,,20,,19,,,,320,,320,,,,
,21,,2101,,11,,2015,,24,,9,,2015,,21,,2106,,21,,19,,,,320,,320,,,,
,20,,2007,,7,,2015,,15,,4,,2015,,20,,2007,,22,,19,,,,320,,320,,,,
,17,,1703,,6,,2015,,6,,3,,2015,,17,,1703,,25,,31,,,,320,,320,,,,
,15,,1503,,9,,2015,,12,,8,,2015,,15,,1503,,26,,24,,,,320,,320,,,,
,14,,1401,,4,,2015,,16,,3,,2015,,14,,1401,,23,,23,,,,320,,320,,,,
,14,,1401,,3,,2015,,12,,2,,2015,,14,,1401,,23,,23,,,,320,,320,,,,
,13,,1301,,11,,2015,,27,,7,,2015,,13,,1301,,25,,26,,,,320,,320,,,,
,12,,1202,,12,,2015,,25,,8,,2015,,12,,1202,,999,,999,,,,320,,320,,,,
,12,,1212,,8,,2015,,20,,5,,2015,,12,,1202,,999,,999,,,,320,,320,,,,
,9,,919,,3,,2016,,14,,12,,2015,,9,,919,,30,,25,,,,320,,320,,,,
,8,,804,,4,,2015,,11,,3,,2015,,8,,804,,23,,18,,,,320,,320,,,,
,6,,601,,5,,2015,,30,,3,,2015,,6,,601,,23,,23,,,,320,,320,,,,
,1,,114,,4,,2015,,17,,2,,2015,,5,,509,,29,,20,,,,320,,320,,,,
,5,,506,,11,,2015,,10,,11,,2015,,5,,506,,25,,29,,,,320,,320,,,,
,1,,101,,6,,2015,,20,,4,,2015,,3,,306,,28,,19,,,,320,,320,,,,
,1,,101,,4,,2015,,22,,1,,2015,,1,,115,,22,,18,,,,320,,320,,,,
,1,,101,,1,,2016,,2,,9,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,101,,9,,2015,,12,,8,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,101,,8,,2015,,23,,2,,2015,,1,,108,,999,,999,,,,320,,320,,,,
,1,,101,,9,,2015,,29,,7,,2015,,1,,107,,28,,28,,,,320,,320,,,,
,1,,101,,2,,2016,,17,,9,,2015,,1,,101,,24,,20,,,,320,,320,,,,
,1,,101,,8,,2015,,6,,4,,2015,,1,,101,,29,,30,,,,320,,222,,,,
,22,,2203,,3,,2015,,19,,2,,2015,,22,,2203,,999,,999,,,,320,,320,,,,
,18,,1801,,1,,2016,,7,,10,,2015,,18,,1801,,46,,47,,,,320,,320,,,,
,16,,1613,,7,,2015,,27,,5,,2015,,16,,1613,,21,,23,,,,320,,320,,,,
,16,,1609,,9,,2015,,13,,8,,2015,,16,,1609,,27,,21,,,,320,,320,,,,
,13,,1301,,9,,2015,,3,,8,,2015,,13,,1301,,25,,23,,,,320,,320,,,,
,12,,1218,,9,,2015,,24,,8,,2015,,12,,1218,,25,,20,,,,320,,320,,,,
,12,,1211,,6,,2015,,13,,4,,2015,,12,,1211,,27,,22,,,,320,,320,,,,
,1,,101,,12,,2015,,27,,7,,2015,,12,,1202,,999,,999,,,,320,,320,,,,
,9,,922,,12,,2015,,30,,9,,2015,,9,,922,,39,,39,,,,320,,320,,,,
,9,,901,,12,,2015,,23,,7,,2015,,9,,901,,26,,28,,,,320,,320,,,,
,6,,613,,6,,2016,,29,,9,,2015,,6,,613,,21,,19,,,,320,,320,,,,
,5,,513,,9,,2015,,8,,7,,2015,,5,,511,,23,,23,,,,320,,320,,,,
,5,,510,,8,,2015,,22,,6,,2015,,5,,510,,27,,27,,,,320,,320,,,,
,6,,611,,5,,2016,,23,,10,,2015,,5,,509,,31,,34,,,,320,,320,,,,
,1,,101,,4,,2016,,17,,8,,2015,,1,,108,,999,,25,,,,320,,320,,,,
,1,,107,,9,,2015,,27,,7,,2015,,1,,107,,21,,21,,,,320,,320,,,,
,1,,101,,9,,2015,,14,,7,,2015,,15,,1506,,66,,35,,,,9999,,320,,,,
,15,,1504,,11,,2015,,6,,3,,2015,,15,,1504,,31,,28,,,,320,,320,,,,
,2,,201,,10,,2015,,25,,8,,2015,,15,,1501,,36,,25,,,,320,,320,,,,
,11,,1106,,5,,2015,,27,,4,,2015,,10,,1002,,29,,22,,,,320,,320,,,,
,10,,1001,,4,,2016,,29,,9,,2015,,10,,1001,,23,,20,,,,320,,320,,,,
,9,,901,,3,,2015,,16,,1,,2015,,9,,901,,42,,36,,,,320,,320,,,,
,1,,101,,1,,2016,,8,,9,,2015,,1,,101,,34,,35,,,,320,,320,,,,
,1,,101,,3,,2016,,10,,6,,2015,,1,,101,,28,,24,,,,320,,320,,,,
,1,,101,,5,,2015,,9,,2,,2015,,1,,101,,26,,27,,,,320,,320,,,,
,1,,108,,1,,2016,,5,,10,,2015,,1,,101,,23,,23,,,,320,,840,,,,
,7,,701,,12,,2015,,18,,11,,2015,,7,,701,,20,,17,,,,320,,320,,,,
,1,,101,,3,,2016,,6,,4,,2015,,1,,101,,73,,999,,,,320,,320,,,,
,17,,1703,,9,,2015,,19,,8,,2015,,17,,1703,,34,,31,,,,320,,320,,,,
,16,,1610,,2,,2016,,26,,1,,2015,,16,,1610,,28,,26,,,,320,,320,,,,
,13,,1326,,6,,2015,,6,,4,,2015,,13,,1326,,25,,21,,,,320,,320,,,,
,9,,920,,6,,2015,,5,,6,,2015,,10,,1014,,33,,999,,,,320,,320,,,,
,22,,2201,,5,,2016,,8,,12,,2015,,9,,920,,34,,25,,,,320,,320,,,,
,9,,913,,2,,2016,,17,,12,,2015,,9,,913,,28,,26,,,,320,,320,,,,
,5,,501,,3,,2016,,8,,1,,2015,,5,,501,,43,,999,,,,320,,320,,,,
,4,,416,,8,,2015,,23,,7,,2015,,4,,416,,999,,999,,,,320,,320,,,,
,4,,401,,7,,2015,,4,,6,,2015,,4,,415,,31,,24,,,,320,,320,,,,
,1,,101,,4,,2015,,18,,2,,2015,,1,,115,,37,,999,,,,320,,320,,,,
,19,,1901,,12,,2015,,3,,11,,2015,,19,,1901,,28,,24,,,,320,,320,,,,
,17,,1712,,11,,2015,,7,,4,,2015,,17,,1703,,29,,999,,,,320,,320,,,,
,14,,1401,,6,,2016,,5,,10,,2015,,14,,1414,,50,,38,,,,320,,320,,,,
,13,,1301,,10,,2015,,27,,8,,2015,,13,,1301,,37,,999,,,,320,,320,,,,
,13,,1301,,12,,2015,,17,,1,,2015,,13,,1301,,27,,999,,,,320,,320,,,,
,12,,1219,,10,,2015,,13,,8,,2015,,12,,1219,,27,,999,,,,320,,320,,,,
,1,,101,,3,,2015,,4,,2,,2015,,10,,1020,,27,,27,,,,320,,320,,,,
,6,,601,,6,,2016,,2,,7,,2015,,6,,611,,31,,999,,,,320,,320,,,,
,1,,115,,8,,2015,,22,,6,,2015,,1,,101,,34,,999,,,,320,,320,,,,
,1,,101,,8,,2015,,28,,5,,2015,,1,,101,,29,,29,,,,320,,320,,,,
,5,,502,,1,,2016,,10,,9,,2015,,5,,501,,35,,38,,,,320,,320,,,,
,11,,1109,,3,,2015,,12,,1,,2015,,11,,1109,,32,,30,,,,320,,320,,,,
,9,,909,,7,,2015,,30,,4,,2015,,9,,909,,26,,24,,,,320,,320,,,,
,1,,101,,10,,2015,,5,,2,,2015,,1,,108,,40,,34,,,,320,,320,,,,
,1,,101,,7,,2015,,27,,4,,2015,,1,,101,,31,,30,,,,320,,320,,,,
,1,,101,,10,,2015,,13,,8,,2015,,1,,101,,32,,28,,,,320,,320,,,,
,1,,101,,9,,2015,,11,,6,,2015,,1,,101,,30,,27,,,,320,,320,,,,
,9,,901,,5,,2016,,29,,10,,2015,,9,,901,,41,,39,,,,320,,320,,,,
,16,,1601,,5,,2015,,13,,2,,2015,,16,,1601,,28,,25,,,,320,,320,,,,
,1,,101,,1,,2016,,23,,10,,2015,,1,,108,,29,,25,,,,320,,320,,,,
,1,,101,,9,,2015,,27,,8,,2015,,1,,101,,27,,35,,,,320,,320,,,,
,1,,101,,8,,2015,,2,,7,,2015,,1,,101,,28,,28,,,,320,,320,,,,
,1,,101,,8,,2015,,23,,4,,2015,,1,,101,,27,,29,,,,320,,320,,,,
,11,,1101,,5,,2016,,31,,8,,2015,,11,,1101,,39,,36,,,,320,,320,,,,
,1,,101,,10,,2015,,12,,8,,2015,,1,,101,,34,,26,,,,320,,320,,,,
,1,,101,,4,,2016,,2,,10,,2015,,1,,114,,45,,39,,,,170,,320,,,,
,20,,2007,,5,,2015,,19,,3,,2015,,20,,2007,,22,,21,,,,320,,320,,,,
,1,,101,,9,,2015,,15,,7,,2015,,13,,1301,,33,,32,,,,320,,320,,,,
,12,,1215,,7,,2015,,20,,5,,2015,,12,,1215,,31,,30,,,,320,,320,,,,
,12,,1201,,5,,2016,,12,,11,,2015,,12,,1201,,27,,30,,,,320,,320,,,,
,12,,1202,,6,,2015,,5,,1,,2015,,12,,1201,,30,,26,,,,320,,320,,,,
,9,,901,,5,,2016,,17,,11,,2015,,9,,923,,25,,21,,,,320,,320,,,,
,9,,901,,3,,2016,,3,,9,,2015,,9,,901,,41,,39,,,,320,,320,,,,
,9,,901,,12,,2015,,6,,8,,2015,,9,,901,,36,,33,,,,320,,320,,,,
,9,,901,,10,,2015,,9,,3,,2015,,9,,901,,36,,36,,,,320,,320,,,,
,8,,801,,7,,2015,,26,,5,,2015,,8,,801,,32,,31,,,,320,,320,,,,
,1,,101,,5,,2015,,18,,5,,2015,,3,,301,,35,,30,,,,320,,320,,,,
,1,,111,,1,,2016,,25,,6,,2015,,1,,114,,32,,32,,,,320,,320,,,,
,1,,101,,8,,2015,,5,,6,,2015,,1,,108,,27,,32,,,,320,,320,,,,
,1,,101,,3,,2016,,8,,12,,2015,,1,,101,,30,,28,,,,320,,320,,,,
,1,,101,,2,,2016,,6,,8,,2015,,1,,101,,31,,35,,,,320,,320,,,,
,1,,101,,10,,2015,,21,,8,,2015,,1,,101,,39,,32,,,,320,,320,,,,
,1,,101,,8,,2015,,16,,6,,2015,,1,,101,,26,,25,,,,320,,320,,,,
